Date,Open,High,Low,Close,Adj Close,Volume
2016-03-29,961000,965000,940000,948000,939674.4375,40923
2016-03-30,948000,958000,936000,940000,931744.75,35489
2016-03-31,942000,956000,930000,945000,936700.8125,44645
2016-04-01,953000,974000,941000,971000,962472.5,43729
2016-04-04,971000,1010000,966000,1008000,999147.5625,61029
2016-04-05,1008000,1008000,978000,987000,978331.9375,41948
2016-04-06,982000,1014000,973000,1002000,993200.25,46608
2016-04-07,1009000,1012000,987000,1000000,991217.8125,30176
2016-04-08,1000000,1038000,992000,1019000,1010050.938,36069
2016-04-11,1008000,1009000,978000,979000,970402.1875,54234
2016-04-12,981000,989000,965000,979000,970402.1875,35798
2016-04-14,979000,989000,955000,969000,960490.0625,57164
2016-04-15,971000,978000,959000,978000,969411,38228
2016-04-18,979000,1011000,979000,996000,987252.9375,41504
2016-04-19,997000,1005000,986000,993000,984279.25,25440
2016-04-20,993000,996000,978000,979000,970402.1875,29510
2016-04-21,981000,1015000,981000,1015000,1006086.063,36745
2016-04-22,1003000,1020000,1002000,1008000,999147.5625,20405
2016-04-25,1017000,1049000,1009000,1019000,1010050.938,45289
2016-04-26,1019000,1022000,989000,1004000,995182.6875,34159
2016-04-27,1013000,1040000,1010000,1018000,1009059.688,69013
2016-04-28,1030000,1032000,997000,998000,989235.375,55951
2016-04-29,1003000,1017000,999000,1007000,998156.3125,35843
2016-05-02,1014000,1037000,1007000,1037000,1027892.875,35459
2016-05-03,1036000,1044000,1024000,1026000,1016989.438,29446
2016-05-04,1016000,1044000,1016000,1034000,1024919.188,40880
2016-05-09,1034000,1076000,1033000,1047000,1037805,54009
2016-05-10,1046000,1054000,1023000,1050000,1040778.688,28551
2016-05-11,1052000,1055000,1027000,1028000,1018971.875,33261
2016-05-12,1026000,1049000,1024000,1045000,1035822.563,21742
2016-05-13,1040000,1055000,1037000,1050000,1040778.688,29087
2016-05-16,1039000,1053000,1039000,1045000,1035822.563,20321
2016-05-17,1050000,1050000,1035000,1050000,1040778.688,17201
2016-05-18,1039000,1045000,1016000,1024000,1015007,30309
2016-05-19,1017000,1022000,1000000,1022000,1013024.563,28208
2016-05-20,1019000,1033000,1012000,1025000,1015998.25,15039
2016-05-23,1021000,1030000,1002000,1014000,1005094.813,17777
2016-05-24,1004000,1020000,1001000,1001000,992209,27259
2016-05-25,1001000,1032000,1000000,1027000,1017980.688,29830
2016-05-26,1024000,1032000,1007000,1009000,1000138.75,22922
2016-05-27,1012000,1024000,1009000,1024000,1015007,14274
2016-05-30,1025000,1029000,1009000,1029000,1019963.125,21259
2016-05-31,1022000,1064000,1017000,1056000,1046726,62452
2016-06-01,1042000,1061000,1038000,1057000,1047717.188,31198
2016-06-02,1048000,1100000,1048000,1082000,1072497.625,38616
2016-06-03,1081000,1084000,1071000,1084000,1074480.125,23160
2016-06-07,1084000,1117000,1082000,1088000,1078445,24485
2016-06-08,1099000,1104000,1072000,1100000,1090339.625,33964
2016-06-09,1091000,1102000,1082000,1102000,1092322,36185
2016-06-10,1092000,1099000,1056000,1067000,1057629.375,38469
2016-06-13,1049000,1065000,1042000,1056000,1046726,28708
2016-06-14,1056000,1073000,1050000,1072000,1062585.5,32567
2016-06-15,1071000,1072000,1052000,1055000,1045734.75,25498
2016-06-16,1056000,1070000,1050000,1061000,1051682.125,18642
2016-06-17,1061000,1068000,1039000,1039000,1029875.313,24346
2016-06-20,1059000,1059000,1042000,1055000,1045734.75,12734
2016-06-21,1055000,1085000,1055000,1085000,1075471.25,20893
2016-06-22,1093000,1093000,1063000,1081000,1071506.375,23770
2016-06-23,1088000,1099000,1071000,1090000,1080427.375,18275
2016-06-24,1080000,1095000,1045000,1064000,1054655.75,31906
2016-06-27,1064000,1084000,1057000,1074000,1064567.875,22739
2016-06-28,1069000,1095000,1065000,1080000,1070515.25,22319
2016-06-29,1079000,1138000,1079000,1112000,1102234.125,36781
2016-06-30,1122000,1166000,1107000,1117000,1107190.25,46348
2016-07-01,1128000,1149000,1120000,1126000,1116111.25,19219
2016-07-04,1136000,1157000,1128000,1150000,1139900.5,24650
2016-07-05,1162000,1169000,1146000,1154000,1143865.375,26254
2016-07-06,1148000,1164000,1135000,1156000,1145847.75,24591
2016-07-07,1157000,1181000,1156000,1181000,1170628.25,18593
2016-07-08,1166000,1199000,1093000,1128000,1118093.625,95705
2016-07-11,1103000,1119000,1061000,1088000,1078445,109078
2016-07-12,1096000,1116000,1088000,1115000,1105207.875,50169
2016-07-13,1111000,1123000,1088000,1095000,1085383.5,44583
2016-07-14,1096000,1120000,1096000,1120000,1110163.875,39505
2016-07-15,1122000,1141000,1113000,1120000,1110163.875,35621
2016-07-18,1128000,1150000,1120000,1145000,1134944.375,26110
2016-07-19,1155000,1166000,1142000,1146000,1135935.625,39986
2016-07-20,1143000,1148000,1122000,1136000,1126023.375,21275
2016-07-21,1142000,1142000,1111000,1113000,1103225.375,27188
2016-07-22,1117000,1128000,1100000,1112000,1102234.125,24021
2016-07-25,1128000,1145000,1080000,1089000,1079436.125,38898
2016-07-26,1089000,1098000,1082000,1092000,1082409.875,40356
2016-07-27,1078000,1079000,1003000,1003000,994191.4375,203687
2016-07-28,1032000,1042000,1002000,1010000,1001130,164029
2016-07-29,1018000,1029000,1001000,1008000,999147.5625,96355
2016-08-01,990000,995000,942000,947000,938683.25,148745
2016-08-02,949000,962000,938000,955000,946613,71483
2016-08-03,950000,969000,945000,960000,951569.0625,62397
2016-08-04,960000,964000,946000,963000,954542.75,37698
2016-08-05,955000,958000,912000,920000,911920.375,106934
2016-08-08,925000,956000,901000,952000,943639.3125,130315
2016-08-09,960000,967000,939000,946000,937692.0625,55423
2016-08-10,946000,979000,945000,977000,968419.8125,55127
2016-08-11,983000,989000,967000,983000,974367.0625,41391
2016-08-12,986000,991000,978000,990000,981305.625,48422
2016-08-16,990000,998000,972000,976000,967428.5625,39016
2016-08-17,971000,986000,960000,969000,960490.0625,30865
2016-08-18,970000,985000,936000,938000,929762.3125,52456
2016-08-19,950000,950000,934000,941000,932735.9375,65167
2016-08-22,943000,947000,921000,928000,919850.125,38012
2016-08-23,938000,996000,938000,988000,979323.1875,100777
2016-08-24,1014000,1014000,960000,965000,956525.1875,70455
2016-08-25,965000,970000,925000,928000,919850.125,110085
2016-08-26,933000,951000,929000,946000,937692.0625,77126
2016-08-29,946000,957000,943000,954000,945621.75,43681
2016-08-30,950000,955000,936000,944000,935709.625,46716
2016-08-31,948000,957000,940000,951000,942648.125,45081
2016-09-01,955000,985000,952000,979000,970402.1875,62574
2016-09-02,992000,1014000,986000,995000,986261.6875,65741
2016-09-05,1018000,1018000,983000,991000,982296.8125,55414
